timestamp,x,y,z
2025-03-17 15:39:26.645809,4.46,-0.06,-0.12
2025-03-17 15:39:27.857798,0.0,0.0,-0.31
2025-03-17 15:39:28.778765,0.43,-0.06,-0.31
2025-03-17 15:39:29.700280,0.31,0.06,-0.31
2025-03-17 15:39:30.674940,0.49,0.06,-0.31
2025-03-17 15:39:31.747127,0.43,0.12,-0.24
2025-03-17 15:39:32.687902,0.37,0.0,-0.31
2025-03-17 15:39:33.671744,-0.12,-0.06,-0.31
2025-03-17 15:39:34.821014,1.34,-0.06,-0.31
2025-03-17 15:39:35.740846,2.69,-0.06,-0.18
2025-03-17 15:39:36.766557,0.43,0.0,-0.31
2025-03-17 15:39:37.687166,2.14,0.12,-0.18
2025-03-17 15:39:38.767480,-1.04,0.12,-0.37
2025-03-17 15:39:39.737498,0.37,0.0,-0.31
2025-03-17 15:39:40.832075,0.37,0.0,-0.24
2025-03-17 15:39:41.784341,0.49,0.0,-0.31
2025-03-17 15:39:42.812710,0.43,0.0,-0.31
2025-03-17 15:39:43.727239,-0.49,0.06,-0.37
2025-03-17 15:39:44.752294,0.55,0.0,-0.31
2025-03-17 15:39:45.776282,0.92,0.0,-0.31
2025-03-17 15:39:46.906224,-1.16,0.06,-0.37
2025-03-17 15:39:48.029714,1.16,-0.06,-0.31
2025-03-17 15:39:48.848917,0.0,0.06,-0.31
2025-03-17 15:39:49.805292,0.49,0.0,-0.31
2025-03-17 15:39:50.788397,-0.06,0.12,-0.31
2025-03-17 15:39:51.818155,0.37,-0.06,-0.31
2025-03-17 15:39:52.849022,0.55,0.06,-0.31
2025-03-17 15:39:53.808845,0.43,0.0,-0.31
2025-03-17 15:39:54.828396,0.0,0.06,-0.31
2025-03-17 15:39:56.016389,0.98,-0.06,-0.31
2025-03-17 15:39:56.906704,0.24,0.06,-0.31
2025-03-17 15:39:57.861144,-1.4,0.06,-0.37
2025-03-17 15:39:58.837402,0.18,0.0,-0.31
2025-03-17 15:40:04.954623,0.49,0.06,-0.31
2025-03-17 15:40:47.719025,0.49,0.06,-0.31
2025-03-17 15:40:48.751527,0.0,0.06,-0.24
2025-03-17 15:40:49.776325,0.61,0.06,-0.31
2025-03-17 15:40:50.797741,0.37,0.06,-0.31
2025-03-17 15:40:51.926581,0.43,0.06,-0.31
2025-03-17 15:40:52.849023,0.43,0.0,-0.37
2025-03-17 15:40:53.769185,0.37,0.0,-0.31
2025-03-17 15:40:54.793196,3.97,0.0,-0.18
2025-03-17 15:40:55.732005,15.81,-2.14,221.5
2025-03-17 15:40:56.949081,87.65,7.14,-27.28
2025-03-17 15:40:57.734183,-0.12,0.06,-0.24
2025-03-17 15:40:58.760815,-4.52,-1.71,-3.42
